Country Code,Series Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
ASM,Population density (people per sq. km of land area),,102.43,105.585,109.41,113.49,117.6,121.605,125.58,129.425,133.07,136.46,139.58,142.46,145.07,147.44,149.66,151.605,153.445,155.51,158.365,162.285,167.465,173.69,180.8,188.44,196.205,204.185,212.25,220.235,227.965,235.19,241.875,247.965,253.6,259.015,264.34,269.645,274.705,279.505,283.85,287.605,290.875,293.655,295.585,296.32,295.59,293.25,289.515,285.15,281.135,278.185,276.6,276.15,276.535,277.185,277.685,277.995,278.205
ASM,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.76652874972,8914.52543261668,8639.30885529158,8508.40691498359,8456.94799658994,8980.53641434813,9871.99719445906,12058.26382343,10352.8227618312,10375.9942154736,11660.329531052,11589.8530023324,11598.7517362051,11865.9632317194,11834.7452292307,
AND,Population growth (annual %),7.05066342219132,6.9415320954611,6.69269708670902,6.55952170294352,6.24151069431531,5.99879977214486,5.75087756594849,5.50070596390711,5.30981969916743,5.19828692759903,5.14754271628468,5.15012971397032,5.08393394934782,4.86272417661788,4.46119133593028,3.93575080490907,3.43172498782646,3.08012203010947,2.90511799697632,3.15393365060411,3.52438254092144,3.89626131306246,4.21395261940921,4.38424322371306,4.40165341781343,4.33944334402962,4.20839781528901,4.08176950076047,4.00300186229743,3.91566517519316,3.85436230887431,3.88967903964987,3.83747187097437,3.47610065377555,2.75962128912424,1.85420282931456,0.795573964563408,-0.0512872329347217,-0.288007422613352,0.354831049582302,1.57216555086599,2.93999220643334,3.94257335261145,4.37544919255239,4.09892347776702,3.38241655431066,2.65751479780979,2.06759812375179,1.41466476822685,0.714106276606596,-0.0153927216411839,-0.829969092507289,-1.58865311753287,-2.01331401109279,-1.95617789444492,-1.53783629385106,-0.944016798404803,-0.409735671709634
AND,Population density (people per sq. km of land area),,30.5851063829787,32.7021276595745,34.9191489361702,37.168085106383,39.4659574468085,41.8021276595745,44.1659574468085,46.5744680851064,49.0595744680851,51.6510638297872,54.3808510638298,57.2170212765957,60.068085106383,62.8085106382979,65.3297872340426,67.6106382978723,69.7255319148936,71.7808510638298,74.0808510638298,76.7382978723404,79.7872340425532,83.2212765957447,86.9510638297872,90.863829787234,94.8936170212766,98.9723404255319,103.095744680851,107.306382978723,111.591489361702,115.976595744681,120.576595744681,125.293617021277,129.725531914894,133.355319148936,135.851063829787,136.936170212766,136.865957446809,136.472340425532,136.957446808511,139.127659574468,143.278723404255,149.040425531915,155.706382978723,162.221276595745,167.802127659574,172.321276595745,175.921276595745,178.427659574468,179.706382978723,179.678723404255,178.193617021277,175.385106382979,171.889361702128,168.559574468085,165.987234042553,164.427659574468,163.755319148936
AND,GDP per capita (current US$),,,,,,,,,,,3238.55684977329,3498.1736515232,4217.17358114253,5342.16856044208,6319.73903384837,7169.10100559556,7152.37513361051,7751.37021575891,9129.7061851808,11820.8493928325,12377.4116456877,10372.232834745,9610.26630831575,8022.65478128161,7728.90669456943,7774.39382903478,10361.8159820255,12616.167565929,14304.3569645785,15166.437850754,18878.5059692988,19532.5401504525,20547.7117897897,16516.4710272204,16234.8090102012,18461.0648581512,19017.1745902241,18353.0597218473,18894.5214963227,19261.7105038886,21936.5301014708,22228.8464928922,24741.4935704562,32776.4422698769,38503.4796144857,41282.0201219785,43748.7721588999,48582.8084550866,47785.6590856793,43339.3798746543,39736.3540626699,41098.7669417228,38391.0808669785,40619.7112977795,42294.9947269717,36038.2676044596,37231.8156714154,39146.5488360905
AGO,Population growth (annual %),1.90351670811331,1.92775387939909,1.94577398012178,1.93069285626602,1.87029553130058,1.78879940261238,1.70179784976144,1.6538992834507,1.68174300405432,1.80526218059037,1.99349131415561,2.20224682042703,2.39012617436747,2.5483689579459,2.66249503225301,2.74667280515668,2.80466725081788,2.86934873496287,2.97055821661197,3.11905854316146,3.28265876283056,3.46243406775511,3.58730815594185,3.58151479399232,3.42218561569733,3.17670334208296,2.89842728058705,2.68525917992945,2.60173860471834,2.6844184937795,2.86872139439362,3.09029036542553,3.2516178467225,3.30219368280355,3.21236238059904,3.04319827946721,2.85526654588379,2.73231454200692,2.71538234386983,2.83255925028612,3.03294341513484,3.24549138933295,3.41151528682319,3.52630276523875,3.57396197367573,3.57589969753347,3.56615989177201,3.56453863281601,3.56344784206319,3.56682098343689,3.57009863798221,3.5703524379835,3.55949601038819,3.53182419107337,3.48541253470949,3.42802067046523,3.36757213106932,3.31350733468527
AGO,Population density (people per sq. km of land area),,4.61460174861635,4.70527071468677,4.79699767385899,4.88755995828989,4.97577524665116,5.06117750862276,5.14558033207668,5.23284751744606,5.32817197401139,5.43545439961498,5.55648431860111,5.69089115264298,5.83777973850967,5.99529798668485,6.16225154407636,6.33752867570386,6.52200850244646,6.71865484880083,6.93151600224593,7.16282987085907,7.41518167963423,7.68601588192829,7.96628058073314,8.24361995668565,8.50969920590359,8.75995588353253,8.99837009705623,9.23555626854897,9.48683484398813,9.76292692708751,10.0693398572231,10.4021376433785,10.7513708189621,11.1023510066576,11.4454110852651,11.7769182642175,12.1031370818962,12.4362861955563,12.793587871982,13.1875543434668,13.6225764017005,14.0953308735061,14.6012424801476,15.1325226598219,15.6834378759926,16.2528266623887,16.8426141012272,17.4536135397449,18.0873883051255,18.7447910483677,19.4261370016844,20.1300633672896,20.8537258362076,21.5933793214085,22.3464385978985,23.1117855137563,23.8904251223229
AGO,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,664.117560200257,600.408765541326,579.2520008971,582.420126498067,596.602467242029,711.99270010471,647.563353685906,720.598938487943,761.618457662551,862.509057657804,922.550169956192,844.691134306625,640.622297879065,430.381595278873,320.657792023357,388.166766342963,512.620965887672,506.884952193443,419.639845318854,385.768853472854,555.296941863334,526.168742996854,711.181789161759,779.468317011824,1041.087109209,1443.99192381072,2062.41521212341,2878.83730535623,3868.57901446005,3347.84490031366,3531.41687831962,4299.00813636005,4539.4676892715,4804.63382589612,4707.57809784664,3683.5526074127,3308.77282845577,4170.31228024945
ATG,Population growth (annual %),1.12120817295057,1.44419147573805,1.7654579011812,1.99247742555927,2.08804204595397,2.08976475660175,2.0808305317982,2.0747202054367,2.02326942416444,1.92247333168137,1.78640622094777,1.61143590145721,1.43853853694507,1.27836733234872,1.15224342128216,1.02606751968121,0.93958743691558,0.812900591025075,0.614233218646191,0.277830919869012,-0.117030699891944,-0.513283678035405,-0.849407913587175,-1.12294447278757,-1.28405012251564,-1.34230203321407,-1.4041546518103,-1.41088587394711,-1.16677750427539,-0.644801575798156,0.103508031113164,0.911926202058142,1.65032404536254,2.18416517044626,2.51465702406419,2.61474390655812,2.69234403924777,2.75304769648707,2.68053361135781,2.44937468575351,2.11959692922449,1.74695057678767,1.41139259717165,1.18347304011419,1.09827364264006,1.12220207591606,1.16735010185345,1.18890448301412,1.19331990037546,1.18565930323636,1.14747171215348,1.11147273015805,1.0992546896492,1.07605829638154,1.06864803793939,1.05434632980079,1.03542237041134,1.0336340333283
ATG,Population density (people per sq. km of land area),,127.6,129.872727272727,132.486363636364,135.281818181818,138.138636363636,141.043181818182,144,146.943181818182,149.795454545455,152.495454545455,154.972727272727,157.218181818182,159.240909090909,161.086363636364,162.747727272727,164.284090909091,165.625,166.645454545455,167.109090909091,166.913636363636,166.059090909091,164.654545454545,162.815909090909,160.738636363636,158.595454545455,156.384090909091,154.193181818182,152.404545454545,151.425,151.581818181818,152.970454545455,155.515909090909,158.95,162.997727272727,167.315909090909,171.881818181818,176.679545454545,181.479545454545,185.979545454545,189.963636363636,193.311363636364,196.059090909091,198.393181818182,200.584090909091,202.847727272727,205.229545454545,207.684090909091,210.177272727273,212.684090909091,215.138636363636,217.543181818182,219.947727272727,222.327272727273,224.715909090909,227.097727272727,229.461363636364,231.845454545455
ATG,GDP per capita (current US$),,,,,,,,,,,,,,,,,,1063.42011308049,1198.50708271962,1483.51597980311,1789.58956778188,2023.39994991844,2268.78997758801,2542.5272702175,2946.2403938049,3452.52251190745,4220.96162054598,4969.78188299583,5944.67089296938,6585.84024161042,6889.00494893358,7156.8534228733,7296.551772665,7652.102973745,8218.5974789469,7841.46403429469,8379.57673916578,8755.15649945473,9115.23453172274,9363.1866398544,9932.02978773184,9414.16061299198,9443.06370219244,9801.96706621506,10419.311195125,11452.7388020156,12812.7644704316,14350.9190458994,14797.3684231605,13082.2816597386,12174.6978594572,11931.2041070835,12517.5579290917,12194.6087607071,12946.9869363675,13659.1479142644,14462.1762794658,15021.7381833074
ARB,Population growth (annual %),,2.76088146673665,2.77532848640358,2.79352776051718,2.81724498201771,2.84297635230224,2.87789530995757,2.90792067749737,2.91194941607338,2.88413921262993,2.84148064056507,2.78520448319028,2.75179001963311,2.78027258969884,2.88517721085842,3.03338350496833,3.18728690945593,3.30323914468667,3.36412926096874,3.35651437260263,3.30252499107064,3.23645150938663,3.17922946800664,3.12524243571669,3.07953272287267,3.03796281275046,2.99180435294031,2.93770221345,2.87993978253876,2.81848630716101,3.66628499934696,2.71182054654608,1.82268916776403,2.65869086184021,2.54877476547126,3.06897264273624,2.27965278596936,2.19733818745283,2.12325589704889,2.10396162441127,2.11148597692737,2.12038834970612,2.13082987508619,2.1646516026475,2.22445176636732,2.29740341107672,2.37413006739089,2.43396656741861,2.46392053216866,2.44820103735421,2.40239318150495,2.35252747176797,2.30507262677273,2.2488442910042,2.18519686056942,2.11821040421212,2.04560093853713,1.97789218715714
ARB,Population density (people per sq. km of land area),,6.97623904408321,7.16985259355326,7.37014441614233,7.57777943987356,7.79321391737878,8.01749445520199,8.25063683428201,8.49089120540022,8.73578032815692,8.98400583498379,9.23422876826983,9.48833535390517,9.75216557321566,10.0335328318993,10.3378883617877,10.6673865242571,11.0197558116414,11.3904746413881,11.772797559834,12.1615971413956,12.5552013356439,12.9543599962742,13.3592151521533,13.7706165542828,14.1889627642884,14.6134687699074,15.0427689654228,15.4759916532534,15.9121803588978,16.4955662404651,16.9428963950431,17.2516874068877,17.7103564434879,18.1617535393945,18.7191327869597,19.145864019047,19.5665634004553,19.9820116117052,20.4024254678009,20.8332198205066,21.2749649864493,21.7282982962947,22.1989335451974,22.6927547712202,23.2140818540688,23.7651096885611,24.3435087765914,24.9432951791191,25.5586659854842,26.1727010059096,26.7884111539717,27.405897450712,28.0222134109308,28.6345518364763,29.241091892676,29.8392457522579,30.4294338626984
ARB,GDP per capita (current US$),,,,,,,,,222.619524564996,238.835300719367,256.34105942205,289.454866063626,334.979353334217,413.968483626346,768.950696179748,825.746102504517,996.344272988676,1114.05341798167,1182.45906126318,1549.75337048721,2040.39601267874,2037.30079063359,1837.08782815073,1669.55045558696,1640.87023366798,1571.56142204798,1451.27180854132,1525.229080608,1457.97926899744,1486.36310329305,1987.83970118404,1904.61603377374,2004.00990534994,1974.27577542041,1969.70234455171,2052.14303284491,2215.93491476265,2299.15105724555,2169.78921289457,2313.7899714215,2588.74290278479,2495.36631202567,2462.79144160802,2721.61572083946,3117.66080599145,3745.79093076212,4336.71858338257,4937.59821638754,6115.24374667477,5158.25050550075,5917.24572387373,6854.84452602316,7463.39972251033,7508.57330127736,7452.81467650502,6413.3771611793,6151.18092685221,6251.1415751198
ARG,Population growth (annual %),1.63087449288958,1.60688908688843,1.58430864789372,1.55753194021187,1.5242206252397,1.48954366582454,1.44953531449177,1.42052562375494,1.42479224253986,1.47102766080722,1.54302501467091,1.62761182327331,1.69491417053958,1.72192469006724,1.69542343566761,1.63398298162344,1.56129849567931,1.50469563987379,1.47418928153779,1.48028962850457,1.51051738427066,1.54453830028702,1.56639889007467,1.57663163496523,1.57025865439595,1.5516193505462,1.52979763422065,1.50919864197743,1.48617821844449,1.46131459766164,1.43456631637287,1.40825522236911,1.37994537864111,1.34513595251162,1.30249199432262,1.25574794581047,1.20677752534703,1.16286439413058,1.13110561073729,1.11533576882666,1.11087530478963,1.11114190917829,1.10897136014271,1.10241509004075,1.08860752551001,1.07043427835843,1.05052809627787,1.03443291949168,1.02589971759083,1.02737729041769,1.0350371425283,1.04485986238761,1.05037622160469,1.04727674680202,1.03270928221435,1.00985496040526,0.984741905647839,0.96146530564866
ARG,Population density (people per sq. km of land area),,7.65635749756092,7.77862381197724,7.90072679039277,8.02207374602165,8.14246041751167,8.2613478326007,8.37953988212037,8.49978550730992,8.62574387307295,8.75987342373451,8.90361677793247,9.05581158260526,9.21309611245702,9.37062875225181,9.52500100486354,9.67488170015603,9.82155998669926,9.9674208624287,10.1160650274602,10.2700298535822,10.4298857378804,10.5945456007074,10.7629062845993,10.9332456361517,11.104210926338,11.2753888821898,11.4468474690228,11.618238455945,11.7892640379436,11.9596077743552,12.1292210663246,12.2977578753896,12.464297015738,12.6277053667021,12.7872773313748,12.9425261903979,13.0939086999258,13.2428554202339,13.3913844827145,13.5409754119027,13.6922738782982,13.8449623450226,13.9984357015226,14.1516561978156,14.3039540466768,14.4550131728475,14.6053166416364,14.7559237619168,14.9083041922907,15.0634120050134,15.2216286828249,15.3823556924606,15.5442980388718,15.7056571990251,15.8650650968871,16.0220668033281,16.1768563483624
ARG,GDP per capita (current US$),,,1148.57995706663,845.077184202247,1166.31739957616,1272.01049600796,1266.34498858151,1057.7556614712,1136.51783223167,1324.08293470701,1317.48775502669,1366.35472649443,1401.48779454318,2083.97221812887,2824.65091518844,2011.68904032488,1932.590782074,2112.50117336788,2129.31379311298,2501.48075287736,2738.28472318497,2756.39698132362,2907.75762701156,3530.13178314168,2643.36939813156,2909.51661013406,3595.08589823166,3546.71882015564,3969.32741166282,2375.33910272555,4318.77469950773,5715.50439657303,6798.02676272931,6940.35035806909,7449.48038977242,7373.42824568235,7683.57406483774,8172.66432306173,8248.76198864344,7736.36962254054,7669.27391554066,7170.69467365192,2579.19316821209,3330.43700583548,4251.57434819873,5076.8838291729,5878.76102735208,7193.61763973522,8953.35927526277,8161.30696648652,10276.2604977053,12726.9083594731,12969.7071238969,12976.6364245411,12245.2564487696,13698.2934384857,12654.3549989958,14401.9748546081
ARM,Population growth (annual %),3.59638620811028,3.53170186701236,3.44426387775397,3.33024748135278,3.19372717997429,3.04491934392171,2.88453231401408,2.73433637474661,2.6167124271674,2.54060434277439,2.49171369653911,2.45049639788227,2.3970495881566,2.32320431404526,2.22248057247202,2.10513286766685,1.98603743997846,1.87871122215915,1.78509870753733,1.70991888644328,1.64736807507656,1.54747693483948,1.43791805973291,1.39635493729884,1.4408476863855,1.52052380272152,1.67421868857178,1.74417844461066,1.51539722629547,0.903782823767467,0.0479459441291266,-0.934610126253227,-1.79741315039307,-2.34254254197058,-2.39039190291474,-2.04031011193584,-1.53872150222853,-1.11498764889796,-0.781897580997305,-0.634656819158002,-0.630956668163901,-0.618702897749998,-0.55083898939752,-0.531785446858083,-0.571380943582523,-0.64705733450571,-0.766331138327033,-0.863750024280934,-0.850367271208761,-0.677479352556589,-0.391023921304488,-0.0601436652086919,0.220269188354708,0.401251977426153,0.438331527278028,0.368528212088839,0.269302288175516,0.192442213171759
ARM,Population density (people per sq. km of land area),,68.1942746750966,70.5839831401475,72.9741833508957,75.3423955040393,77.6717948717949,79.9448893572181,82.1610115911486,84.3393045310853,86.5094836670179,88.6921320688444,90.892377941693,93.0974358974359,95.2855988760098,97.4270108886547,99.4997190024587,101.495574288725,103.420407446435,105.283140147524,107.098876009835,108.87780119424,110.575763962065,112.177239199157,113.754618897085,115.405514576747,117.173691605198,119.151949420443,121.248401826484,123.099789251844,124.217386722866,124.276958201616,123.120864067439,120.927643133123,118.127783631893,115.337548296452,113.008148928697,111.282578152441,110.048682824025,109.191570073762,108.500772743239,107.818335089568,107.153319283456,106.564699683878,105.999508254303,105.395574288725,104.715806111697,103.916403231472,103.022690551458,102.15033368458,101.460625219529,101.064664559185,101.003898840885,101.226624517035,101.633614330875,102.080084299262,102.456972251493,102.733263083948,102.931155602388
ARM,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.85574116163,590.122225741606,369.633368128684,357.204339871367,400.516091886143,456.375899754645,504.059514041494,523.283569096003,609.173025391007,597.433481734807,622.742747687983,694.430511932268,783.261609869997,930.166156701539,1191.96191990706,1643.75854298145,2158.00290895457,3138.80870341248,4010.02699722693,2993.83253109033,3218.38165488465,3526.97814267659,3684.80481032649,3843.5912130934,3994.71235479566,3617.93574555176,3605.74311684256,3936.79831965287
ABW,Population growth (annual %),3.148036835756,2.23814393117093,1.40962186505264,0.832452557842366,0.592649039152412,0.573468247603765,0.616990877551069,0.587373201209392,0.568529798893749,0.580642385486161,0.572211190382563,0.636272958290957,0.670693325671808,0.671204938221066,0.471968484224108,0.212897716260001,-0.117120177026253,-0.36378107450423,-0.436627543728453,-0.204858377982101,0.193211026493461,0.780690671039871,1.27634779469497,1.38574085431692,1.01570808513779,0.301918202997092,-0.607943306347674,-1.30307040749174,-1.22690942840459,-0.0769791457295957,1.81364109347592,3.90201823649442,5.44027196024455,6.06841030624035,5.62599756207299,4.61667471270029,3.51788923269496,2.66957644161067,2.11438565551552,1.96055791309717,2.0550267831539,2.22593013018195,2.22905604655647,2.10935433511798,1.75735286660729,1.30203884024471,0.797562762684472,0.384060021106787,0.1313107068666,0.0986164197354338,0.212680144365572,0.376984768239015,0.512144988851461,0.592914005394165,0.587492389430341,0.524658158569933,0.459929191971747,0.420780682346729
ABW,Population density (people per sq. km of land area),,307.988888888889,312.361111111111,314.972222222222,316.844444444444,318.666666666667,320.638888888889,322.527777777778,324.366666666667,326.255555555556,328.127777777778,330.222222222222,332.444444444444,334.683333333333,336.266666666667,336.983333333333,336.588888888889,335.366666666667,333.905555555556,333.222222222222,333.866666666667,336.483333333333,340.805555555556,345.561111111111,349.088888888889,350.144444444444,348.022222222222,343.516666666667,339.327777777778,339.066666666667,345.272222222222,359.011111111111,379.083333333333,402.8,426.111111111111,446.244444444444,462.222222222222,474.727777777778,484.872222222222,494.472222222222,504.738888888889,516.1,527.733333333333,538.983333333333,548.538888888889,555.727777777778,560.177777777778,562.333333333333,563.072222222222,563.627777777778,564.827777777778,566.961111111111,569.872222222222,573.261111111111,576.638888888889,579.672222222222,582.344444444444,584.8
